名称,网址
南京医科大学,http://college.gaokao.com/school/966/
南京中医药大,http://college.gaokao.com/school/967/
苏州大学文正,http://college.gaokao.com/school/968/
苏州大学应用,http://college.gaokao.com/school/969/
苏州科技学院,http://college.gaokao.com/school/970/
扬州大学广陵,http://college.gaokao.com/school/971/
徐州师范大学,http://college.gaokao.com/school/972/
南京财经大学,http://college.gaokao.com/school/973/
江苏工业学院,http://college.gaokao.com/school/974/
南通大学杏林,http://college.gaokao.com/school/975/
中国海洋大学,http://college.gaokao.com/school/976/
曲阜师范大学,http://college.gaokao.com/school/977/
山东师范大学,http://college.gaokao.com/school/978/
聊城大学东昌,http://college.gaokao.com/school/979/
河南农业大学,http://college.gaokao.com/school/980/
长安大学兴华,http://college.gaokao.com/school/981/
华中农业大学,http://college.gaokao.com/school/982/
同济大学同科,http://college.gaokao.com/school/983/
西南财经大学,http://college.gaokao.com/school/984/
四川大学锦江,http://college.gaokao.com/school/985/
河南财经学院,http://college.gaokao.com/school/986/
西安理工大学,http://college.gaokao.com/school/987/
西安科技大学,http://college.gaokao.com/school/988/
四川音乐学院,http://college.gaokao.com/school/989/
西南科技大学,http://college.gaokao.com/school/990/
福建农林大学,http://college.gaokao.com/school/991/
天津财经大学,http://college.gaokao.com/school/992/
北京师范大学,http://college.gaokao.com/school/993/
浙江大学宁波,http://college.gaokao.com/school/994/
北京师范大学,http://college.gaokao.com/school/995/
大连理工大学,http://college.gaokao.com/school/996/
浙江大学城市,http://college.gaokao.com/school/997/
武汉大学东湖,http://college.gaokao.com/school/998/
华中师范大学,http://college.gaokao.com/school/999/
电子科技大学,http://college.gaokao.com/school/1000/
武汉科技大学,http://college.gaokao.com/school/1001/
华中科技大学,http://college.gaokao.com/school/1002/
北京工业职业,http://college.gaokao.com/school/1003/
广州大学松田,http://college.gaokao.com/school/954/
成都理工大学,http://college.gaokao.com/school/955/
四川师范大学,http://college.gaokao.com/school/956/
西安交通大学,http://college.gaokao.com/school/957/
西北大学现代,http://college.gaokao.com/school/958/
南京理工大学,http://college.gaokao.com/school/959/
东莞理工学院,http://college.gaokao.com/school/960/
北京航空航天,http://college.gaokao.com/school/961/
上海师范大学,http://college.gaokao.com/school/962/
中山大学新华,http://college.gaokao.com/school/963/
四川大学锦城,http://college.gaokao.com/school/964/
南京师范大学,http://college.gaokao.com/school/965/
南京医科大学,http://college.gaokao.com/school/966/
南京中医药大,http://college.gaokao.com/school/967/
苏州大学文正,http://college.gaokao.com/school/968/
苏州大学应用,http://college.gaokao.com/school/969/
苏州科技学院,http://college.gaokao.com/school/970/
扬州大学广陵,http://college.gaokao.com/school/971/
徐州师范大学,http://college.gaokao.com/school/972/
南京财经大学,http://college.gaokao.com/school/973/
江苏工业学院,http://college.gaokao.com/school/974/
南通大学杏林,http://college.gaokao.com/school/975/
中国海洋大学,http://college.gaokao.com/school/976/
曲阜师范大学,http://college.gaokao.com/school/977/
山东师范大学,http://college.gaokao.com/school/978/
聊城大学东昌,http://college.gaokao.com/school/979/
河南农业大学,http://college.gaokao.com/school/980/
长安大学兴华,http://college.gaokao.com/school/981/
华中农业大学,http://college.gaokao.com/school/982/
同济大学同科,http://college.gaokao.com/school/983/
西南财经大学,http://college.gaokao.com/school/984/
四川大学锦江,http://college.gaokao.com/school/985/
河南财经学院,http://college.gaokao.com/school/986/
西安理工大学,http://college.gaokao.com/school/987/
西安科技大学,http://college.gaokao.com/school/988/
四川音乐学院,http://college.gaokao.com/school/989/
西南科技大学,http://college.gaokao.com/school/990/
福建农林大学,http://college.gaokao.com/school/991/
天津财经大学,http://college.gaokao.com/school/992/
北京师范大学,http://college.gaokao.com/school/993/
浙江大学宁波,http://college.gaokao.com/school/994/
北京师范大学,http://college.gaokao.com/school/995/
大连理工大学,http://college.gaokao.com/school/996/
浙江大学城市,http://college.gaokao.com/school/997/
武汉大学东湖,http://college.gaokao.com/school/998/
华中师范大学,http://college.gaokao.com/school/999/
电子科技大学,http://college.gaokao.com/school/1000/
武汉科技大学,http://college.gaokao.com/school/1001/
华中科技大学,http://college.gaokao.com/school/1002/
北京工业职业,http://college.gaokao.com/school/1003/
聊城大学东昌,http://college.gaokao.com/school/979/
河南农业大学,http://college.gaokao.com/school/980/
长安大学兴华,http://college.gaokao.com/school/981/
华中农业大学,http://college.gaokao.com/school/982/
同济大学同科,http://college.gaokao.com/school/983/
西南财经大学,http://college.gaokao.com/school/984/
四川大学锦江,http://college.gaokao.com/school/985/
河南财经学院,http://college.gaokao.com/school/986/
西安理工大学,http://college.gaokao.com/school/987/
西安科技大学,http://college.gaokao.com/school/988/
四川音乐学院,http://college.gaokao.com/school/989/
西南科技大学,http://college.gaokao.com/school/990/
福建农林大学,http://college.gaokao.com/school/991/
天津财经大学,http://college.gaokao.com/school/992/
北京师范大学,http://college.gaokao.com/school/993/
浙江大学宁波,http://college.gaokao.com/school/994/
北京师范大学,http://college.gaokao.com/school/995/
大连理工大学,http://college.gaokao.com/school/996/
浙江大学城市,http://college.gaokao.com/school/997/
武汉大学东湖,http://college.gaokao.com/school/998/
华中师范大学,http://college.gaokao.com/school/999/
电子科技大学,http://college.gaokao.com/school/1000/
武汉科技大学,http://college.gaokao.com/school/1001/
华中科技大学,http://college.gaokao.com/school/1002/
北京工业职业,http://college.gaokao.com/school/1003/
北京信息职业,http://college.gaokao.com/school/1004/
北京电子科技,http://college.gaokao.com/school/1005/
北京科技经营,http://college.gaokao.com/school/1006/
北京吉利学院,http://college.gaokao.com/school/1007/
北京农业职业,http://college.gaokao.com/school/1008/
北京戏曲艺术,http://college.gaokao.com/school/1009/
北京京北职业,http://college.gaokao.com/school/1010/
北京经贸职业,http://college.gaokao.com/school/1011/
北京经济技术,http://college.gaokao.com/school/1012/
北京北大方正,http://college.gaokao.com/school/1013/
北京财贸职业,http://college.gaokao.com/school/1014/
民办天狮职业,http://college.gaokao.com/school/1015/
天津滨海职业,http://college.gaokao.com/school/1016/
天津工程职业,http://college.gaokao.com/school/1017/
天津现代职业,http://college.gaokao.com/school/1018/
天津轻工职业,http://college.gaokao.com/school/1019/
天津电子信息,http://college.gaokao.com/school/1020/
天津公安警官,http://college.gaokao.com/school/1021/
天津机电职业,http://college.gaokao.com/school/1022/
天津渤海职业,http://college.gaokao.com/school/1023/
天津中德职业,http://college.gaokao.com/school/1024/
天津青年职业,http://college.gaokao.com/school/1025/
天津商务职业,http://college.gaokao.com/school/1026/
天津交通职业,http://college.gaokao.com/school/1027/
天津开发区职,http://college.gaokao.com/school/1028/
河北工业职业,http://college.gaokao.com/school/1029/
邯郸职业技术,http://college.gaokao.com/school/1030/
石家庄职业技,http://college.gaokao.com/school/1031/
张家口职业技,http://college.gaokao.com/school/1032/
沧州职业技术,http://college.gaokao.com/school/1033/
石家庄铁路职,http://college.gaokao.com/school/1034/
河北能源职业,http://college.gaokao.com/school/1035/
保定职业技术,http://college.gaokao.com/school/1036/
河北建材职业,http://college.gaokao.com/school/1037/
河北政法职业,http://college.gaokao.com/school/1038/
河北石油职业,http://college.gaokao.com/school/1039/
衡水职业技术,http://college.gaokao.com/school/1040/
秦皇岛职业技,http://college.gaokao.com/school/1041/
唐山职业技术,http://college.gaokao.com/school/1042/
唐山工业职业,http://college.gaokao.com/school/1043/
石家庄计算机,http://college.gaokao.com/school/1044/
石家庄法商职,http://college.gaokao.com/school/1045/
河北省艺术职,http://college.gaokao.com/school/1046/
河北交通职业,http://college.gaokao.com/school/1047/
河北化工医药,http://college.gaokao.com/school/1048/
秦皇岛外国语,http://college.gaokao.com/school/1049/
石家庄信息工,http://college.gaokao.com/school/1050/
石家庄外经贸,http://college.gaokao.com/school/1051/
石家庄东方美,http://college.gaokao.com/school/1052/
河北京都高尔,http://college.gaokao.com/school/1053/
山西建筑职业,http://college.gaokao.com/school/1054/
山西工程职业,http://college.gaokao.com/school/1055/
晋城职业技术,http://college.gaokao.com/school/1056/
北岳职业技术,http://college.gaokao.com/school/1057/
山西生物应用,http://college.gaokao.com/school/1058/
山西交通职业,http://college.gaokao.com/school/1059/
山西兴华职业,http://college.gaokao.com/school/1060/
长治职业技术,http://college.gaokao.com/school/1061/
山西艺术职业,http://college.gaokao.com/school/1062/
阳泉职业技术,http://college.gaokao.com/school/1063/
山西水利职业,http://college.gaokao.com/school/1064/
山西林业职业,http://college.gaokao.com/school/1065/
山西财贸职业,http://college.gaokao.com/school/1066/
山西戏剧职业,http://college.gaokao.com/school/1067/
山西机电职业,http://college.gaokao.com/school/1068/
临汾职业技术,http://college.gaokao.com/school/1069/
山西综合职业,http://college.gaokao.com/school/1070/
太原城市职业,http://college.gaokao.com/school/1071/
山西煤炭职业,http://college.gaokao.com/school/1072/
包头职业技术,http://college.gaokao.com/school/1073/
内蒙古建筑职,http://college.gaokao.com/school/1074/
兴安职业技术,http://college.gaokao.com/school/1075/
内蒙古警察职,http://college.gaokao.com/school/1076/
内蒙古体育职,http://college.gaokao.com/school/1077/
包头轻工职业,http://college.gaokao.com/school/1078/
山西建筑职业,http://college.gaokao.com/school/1054/
山西工程职业,http://college.gaokao.com/school/1055/
晋城职业技术,http://college.gaokao.com/school/1056/
北岳职业技术,http://college.gaokao.com/school/1057/
山西生物应用,http://college.gaokao.com/school/1058/
山西交通职业,http://college.gaokao.com/school/1059/
山西兴华职业,http://college.gaokao.com/school/1060/
长治职业技术,http://college.gaokao.com/school/1061/
山西艺术职业,http://college.gaokao.com/school/1062/
阳泉职业技术,http://college.gaokao.com/school/1063/
山西水利职业,http://college.gaokao.com/school/1064/
山西林业职业,http://college.gaokao.com/school/1065/
山西财贸职业,http://college.gaokao.com/school/1066/
山西戏剧职业,http://college.gaokao.com/school/1067/
